<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GMKN;60;20220425;120000;19.760.0000000
GMKN;60;20220425;130000;19.800.0000000
GMKN;60;20220425;140000;19.800.0000000
GMKN;60;20220425;150000;19.880.0000000
GMKN;60;20220425;160000;19.944.0000000
GMKN;60;20220425;170000;19.974.0000000
GMKN;60;20220425;180000;19.960.0000000
GMKN;60;20220425;190000;19.900.0000000
GMKN;60;20220426;110000;20.150.0000000
GMKN;60;20220426;120000;20.216.0000000
GMKN;60;20220426;130000;20.248.0000000
GMKN;60;20220426;140000;20.274.0000000
GMKN;60;20220426;150000;20.286.0000000
GMKN;60;20220426;160000;20.444.0000000
GMKN;60;20220426;170000;20.730.0000000
GMKN;60;20220426;180000;21.000.0000000
GMKN;60;20220426;190000;20.994.0000000
GMKN;60;20220427;110000;21.074.0000000
GMKN;60;20220427;120000;21.000.0000000
GMKN;60;20220427;130000;21.002.0000000
GMKN;60;20220427;140000;21.106.0000000
GMKN;60;20220427;150000;21.102.0000000
GMKN;60;20220427;160000;21.150.0000000
GMKN;60;20220427;170000;21.204.0000000
GMKN;60;20220427;180000;21.226.0000000
GMKN;60;20220427;190000;21.272.0000000
GMKN;60;20220428;110000;21.430.0000000
GMKN;60;20220428;120000;21.420.0000000
GMKN;60;20220428;130000;21.450.0000000
GMKN;60;20220428;140000;21.432.0000000
GMKN;60;20220428;150000;21.400.0000000
GMKN;60;20220428;160000;21.320.0000000
GMKN;60;20220428;170000;21.368.0000000
GMKN;60;20220428;180000;21.210.0000000
GMKN;60;20220428;190000;21.000.0000000
GMKN;60;20220429;110000;21.384.0000000
GMKN;60;20220429;120000;21.400.0000000
GMKN;60;20220429;130000;21.388.0000000
GMKN;60;20220429;140000;21.400.0000000
GMKN;60;20220429;150000;21.396.0000000
GMKN;60;20220429;160000;21.450.0000000
GMKN;60;20220429;170000;21.500.0000000
GMKN;60;20220429;180000;21.490.0000000
GMKN;60;20220429;190000;21.550.0000000
GMKN;60;20220504;110000;21.490.0000000
GMKN;60;20220504;120000;21.306.0000000
GMKN;60;20220504;130000;21.340.0000000
GMKN;60;20220504;140000;21.302.0000000
GMKN;60;20220504;150000;21.438.0000000
GMKN;60;20220504;160000;21.512.0000000
GMKN;60;20220504;170000;21.492.0000000
GMKN;60;20220504;180000;21.592.0000000
GMKN;60;20220504;190000;21.352.0000000
GMKN;60;20220505;110000;21.520.0000000
GMKN;60;20220505;120000;21.478.0000000
GMKN;60;20220505;130000;21.480.0000000
GMKN;60;20220505;140000;21.502.0000000
GMKN;60;20220505;150000;21.506.0000000
GMKN;60;20220505;160000;21.506.0000000
GMKN;60;20220505;170000;21.500.0000000
GMKN;60;20220505;180000;21.508.0000000
GMKN;60;20220505;190000;21.544.0000000
GMKN;60;20220506;110000;21.506.0000000
GMKN;60;20220506;120000;21.502.0000000
GMKN;60;20220506;130000;21.508.0000000
GMKN;60;20220506;140000;21.508.0000000
GMKN;60;20220506;150000;21.522.0000000
GMKN;60;20220506;160000;21.650.0000000
GMKN;60;20220506;170000;21.622.0000000
GMKN;60;20220506;180000;21.780.0000000
GMKN;60;20220506;190000;21.766.0000000
GMKN;60;20220511;110000;21.500.0000000
GMKN;60;20220511;120000;21.414.0000000
GMKN;60;20220511;130000;21.276.0000000
GMKN;60;20220511;140000;21.298.0000000
GMKN;60;20220511;150000;21.288.0000000
GMKN;60;20220511;160000;21.102.0000000
GMKN;60;20220511;170000;21.122.0000000
GMKN;60;20220511;180000;21.254.0000000
GMKN;60;20220511;190000;21.330.0000000
GMKN;60;20220512;110000;21.082.0000000
GMKN;60;20220512;120000;21.172.0000000
GMKN;60;20220512;130000;21.188.0000000
GMKN;60;20220512;140000;21.202.0000000
GMKN;60;20220512;150000;21.270.0000000
GMKN;60;20220512;160000;21.380.0000000
GMKN;60;20220512;170000;21.184.0000000
GMKN;60;20220512;180000;21.334.0000000
GMKN;60;20220512;190000;21.238.0000000
GMKN;60;20220513;110000;21.176.0000000
GMKN;60;20220513;120000;21.230.0000000
GMKN;60;20220513;130000;21.286.0000000
GMKN;60;20220513;140000;21.280.0000000
GMKN;60;20220513;150000;21.322.0000000
GMKN;60;20220513;160000;21.284.0000000
GMKN;60;20220513;170000;21.318.0000000
GMKN;60;20220513;180000;21.342.0000000
GMKN;60;20220513;190000;21.200.0000000
GMKN;60;20220516;110000;21.374.0000000
GMKN;60;20220516;120000;21.302.0000000
GMKN;60;20220516;130000;21.350.0000000
GMKN;60;20220516;140000;21.330.0000000
GMKN;60;20220516;150000;21.400.0000000
GMKN;60;20220516;160000;21.330.0000000
GMKN;60;20220516;170000;21.334.0000000
GMKN;60;20220516;180000;21.350.0000000
GMKN;60;20220516;190000;21.364.0000000
GMKN;60;20220517;110000;21.454.0000000
GMKN;60;20220517;120000;21.414.0000000
GMKN;60;20220517;130000;21.368.0000000
GMKN;60;20220517;140000;21.360.0000000
GMKN;60;20220517;150000;21.348.0000000
GMKN;60;20220517;160000;21.340.0000000
GMKN;60;20220517;170000;21.356.0000000
GMKN;60;20220517;180000;21.340.0000000
GMKN;60;20220517;190000;21.348.0000000
GMKN;60;20220518;110000;21.588.0000000
GMKN;60;20220518;120000;21.504.0000000
GMKN;60;20220518;130000;21.526.0000000
GMKN;60;20220518;140000;21.530.0000000
GMKN;60;20220518;150000;21.524.0000000
GMKN;60;20220518;160000;21.520.0000000
GMKN;60;20220518;170000;21.462.0000000
GMKN;60;20220518;180000;21.432.0000000
GMKN;60;20220518;190000;21.416.0000000
GMKN;60;20220519;110000;21.238.0000000
GMKN;60;20220519;120000;21.264.0000000
GMKN;60;20220519;130000;21.258.0000000
GMKN;60;20220519;140000;21.256.0000000
GMKN;60;20220519;150000;21.252.0000000
GMKN;60;20220519;160000;21.292.0000000
GMKN;60;20220519;170000;21.278.0000000
GMKN;60;20220519;180000;21.288.0000000
GMKN;60;20220519;190000;21.300.0000000
GMKN;60;20220520;110000;21.060.0000000
GMKN;60;20220520;120000;20.986.0000000
GMKN;60;20220520;130000;20.980.0000000
GMKN;60;20220520;140000;20.974.0000000
GMKN;60;20220520;150000;20.740.0000000
GMKN;60;20220520;160000;20.728.0000000
GMKN;60;20220520;170000;20.750.0000000
GMKN;60;20220520;180000;20.734.0000000
GMKN;60;20220520;190000;20.700.0000000
GMKN;60;20220523;110000;20.484.0000000
GMKN;60;20220523;120000;20.368.0000000
GMKN;60;20220523;130000;20.326.0000000
GMKN;60;20220523;140000;20.312.0000000
GMKN;60;20220523;150000;20.292.0000000
GMKN;60;20220523;160000;19.992.0000000
GMKN;60;20220523;170000;19.868.0000000
GMKN;60;20220523;180000;19.798.0000000
GMKN;60;20220523;190000;19.800.0000000
GMKN;60;20220524;110000;19.974.0000000
GMKN;60;20220524;120000;19.808.0000000
GMKN;60;20220524;130000;19.770.0000000
GMKN;60;20220524;140000;19.950.0000000
GMKN;60;20220524;150000;20.028.0000000
GMKN;60;20220524;160000;20.040.0000000
GMKN;60;20220524;170000;20.122.0000000
GMKN;60;20220524;180000;20.092.0000000
GMKN;60;20220524;190000;20.010.0000000
GMKN;60;20220525;110000;20.140.0000000
GMKN;60;20220525;120000;20.058.0000000
GMKN;60;20220525;130000;20.022.0000000
GMKN;60;20220525;140000;20.066.0000000
GMKN;60;20220525;150000;20.012.0000000
GMKN;60;20220525;160000;20.034.0000000
GMKN;60;20220525;170000;20.040.0000000
GMKN;60;20220525;180000;20.062.0000000
GMKN;60;20220525;190000;20.080.0000000
GMKN;60;20220526;110000;20.330.0000000
GMKN;60;20220526;120000;20.340.0000000
GMKN;60;20220526;130000;20.414.0000000
GMKN;60;20220526;140000;20.176.0000000
GMKN;60;20220526;150000;20.120.0000000
GMKN;60;20220526;160000;20.160.0000000
GMKN;60;20220526;170000;20.190.0000000
GMKN;60;20220526;180000;20.118.0000000
GMKN;60;20220526;190000;20.198.0000000
GMKN;60;20220527;110000;20.330.0000000
GMKN;60;20220527;120000;20.304.0000000
GMKN;60;20220527;130000;20.216.0000000
GMKN;60;20220527;140000;20.160.0000000
GMKN;60;20220527;150000;20.150.0000000
GMKN;60;20220527;160000;20.126.0000000
GMKN;60;20220527;170000;20.150.0000000
GMKN;60;20220527;180000;20.130.0000000
GMKN;60;20220527;190000;20.162.0000000
GMKN;60;20220530;110000;20.112.0000000
GMKN;60;20220530;120000;19.948.0000000
GMKN;60;20220530;130000;19.960.0000000
GMKN;60;20220530;140000;20.028.0000000
GMKN;60;20220530;150000;20.072.0000000
GMKN;60;20220530;160000;20.092.0000000
GMKN;60;20220530;170000;20.096.0000000
GMKN;60;20220530;180000;20.096.0000000
GMKN;60;20220530;190000;20.132.0000000
GMKN;60;20220531;110000;20.098.0000000
GMKN;60;20220531;120000;20.088.0000000
GMKN;60;20220531;130000;20.060.0000000
GMKN;60;20220531;140000;20.100.0000000
GMKN;60;20220531;150000;20.166.0000000
GMKN;60;20220531;160000;20.170.0000000
GMKN;60;20220531;170000;20.158.0000000
GMKN;60;20220531;180000;20.160.0000000
GMKN;60;20220531;190000;20.190.0000000
GMKN;60;20220601;110000;20.362.0000000
GMKN;60;20220601;120000;20.360.0000000
GMKN;60;20220601;130000;20.322.0000000
GMKN;60;20220601;140000;20.366.0000000
GMKN;60;20220601;150000;20.358.0000000
GMKN;60;20220601;160000;20.338.0000000
GMKN;60;20220601;170000;20.350.0000000
GMKN;60;20220601;180000;20.350.0000000
GMKN;60;20220601;190000;20.416.0000000
GMKN;60;20220602;110000;20.316.0000000
GMKN;60;20220602;120000;20.186.0000000
GMKN;60;20220602;130000;20.068.0000000
GMKN;60;20220602;140000;20.120.0000000
GMKN;60;20220602;150000;20.188.0000000
GMKN;60;20220602;160000;20.240.0000000
GMKN;60;20220602;170000;20.164.0000000
GMKN;60;20220602;180000;20.198.0000000
GMKN;60;20220602;190000;20.154.0000000
GMKN;60;20220603;110000;20.402.0000000
GMKN;60;20220603;120000;20.174.0000000
GMKN;60;20220603;130000;20.198.0000000
GMKN;60;20220603;140000;20.162.0000000
GMKN;60;20220603;150000;20.244.0000000
GMKN;60;20220603;160000;20.274.0000000
GMKN;60;20220603;170000;20.266.0000000
GMKN;60;20220603;180000;20.310.0000000
GMKN;60;20220603;190000;20.314.0000000
GMKN;60;20220606;110000;20.520.0000000
GMKN;60;20220606;120000;20.488.0000000
GMKN;60;20220606;130000;20.446.0000000
GMKN;60;20220606;140000;20.470.0000000
GMKN;60;20220606;150000;20.484.0000000
GMKN;60;20220606;160000;20.340.0000000
GMKN;60;20220606;170000;20.276.0000000
GMKN;60;20220606;180000;20.264.0000000
GMKN;60;20220606;190000;20.294.0000000
GMKN;60;20220607;110000;19.992.0000000
GMKN;60;20220607;120000;20.026.0000000
GMKN;60;20220607;130000;20.118.0000000
GMKN;60;20220607;140000;20.130.0000000
GMKN;60;20220607;150000;20.186.0000000
GMKN;60;20220607;160000;20.174.0000000
GMKN;60;20220607;170000;20.178.0000000
GMKN;60;20220607;180000;20.178.0000000
GMKN;60;20220607;190000;20.200.0000000
GMKN;60;20220608;110000;20.196.0000000
GMKN;60;20220608;120000;20.210.0000000
GMKN;60;20220608;130000;20.216.0000000
GMKN;60;20220608;140000;20.196.0000000
GMKN;60;20220608;150000;20.172.0000000
GMKN;60;20220608;160000;20.110.0000000
GMKN;60;20220608;170000;20.070.0000000
GMKN;60;20220608;180000;20.068.0000000
GMKN;60;20220608;190000;20.134.0000000
GMKN;60;20220609;110000;19.952.0000000
GMKN;60;20220609;120000;20.018.0000000
GMKN;60;20220609;130000;19.950.0000000
GMKN;60;20220609;140000;19.966.0000000
GMKN;60;20220609;150000;19.968.0000000
GMKN;60;20220609;160000;20.058.0000000
GMKN;60;20220609;170000;20.148.0000000
GMKN;60;20220609;180000;20.238.0000000
GMKN;60;20220609;190000;20.310.0000000
GMKN;60;20220610;110000;19.440.0000000
GMKN;60;20220610;120000;19.472.0000000
GMKN;60;20220610;130000;19.498.0000000
GMKN;60;20220610;140000;19.486.0000000
GMKN;60;20220610;150000;19.418.0000000
GMKN;60;20220610;160000;19.444.0000000
GMKN;60;20220610;170000;19.478.0000000
GMKN;60;20220610;180000;19.454.0000000
GMKN;60;20220610;190000;19.490.0000000
GMKN;60;20220614;110000;19.098.0000000
GMKN;60;20220614;120000;19.148.0000000
GMKN;60;20220614;130000;19.072.0000000
GMKN;60;20220614;140000;19.092.0000000
GMKN;60;20220614;150000;19.092.0000000
GMKN;60;20220614;160000;19.106.0000000
GMKN;60;20220614;170000;19.168.0000000
GMKN;60;20220614;180000;19.118.0000000
GMKN;60;20220614;190000;19.102.0000000
GMKN;60;20220615;110000;19.010.0000000
GMKN;60;20220615;120000;19.086.0000000
GMKN;60;20220615;130000;19.008.0000000
GMKN;60;20220615;140000;18.892.0000000
GMKN;60;20220615;150000;18.958.0000000
GMKN;60;20220615;160000;18.950.0000000
GMKN;60;20220615;170000;19.068.0000000
GMKN;60;20220615;180000;19.046.0000000
GMKN;60;20220615;190000;19.040.0000000
GMKN;60;20220616;110000;19.090.0000000
GMKN;60;20220616;120000;19.144.0000000
GMKN;60;20220616;130000;19.124.0000000
GMKN;60;20220616;140000;19.062.0000000
GMKN;60;20220616;150000;19.092.0000000
GMKN;60;20220616;160000;19.436.0000000
GMKN;60;20220616;170000;19.290.0000000
GMKN;60;20220616;180000;19.256.0000000
GMKN;60;20220616;190000;19.370.0000000
GMKN;60;20220617;110000;19.210.0000000
GMKN;60;20220617;120000;19.182.0000000
GMKN;60;20220617;130000;19.170.0000000
GMKN;60;20220617;140000;19.162.0000000
GMKN;60;20220617;150000;19.150.0000000
GMKN;60;20220617;160000;19.178.0000000
GMKN;60;20220617;170000;19.146.0000000
GMKN;60;20220617;180000;19.128.0000000
GMKN;60;20220617;190000;19.194.0000000
GMKN;60;20220620;110000;19.110.0000000
GMKN;60;20220620;120000;19.114.0000000
GMKN;60;20220620;130000;19.118.0000000
GMKN;60;20220620;140000;19.118.0000000
GMKN;60;20220620;150000;19.138.0000000
GMKN;60;20220620;160000;19.098.0000000
GMKN;60;20220620;170000;19.106.0000000
GMKN;60;20220620;180000;19.090.0000000
GMKN;60;20220620;190000;19.180.0000000
GMKN;60;20220621;110000;19.002.0000000
GMKN;60;20220621;120000;19.014.0000000
GMKN;60;20220621;130000;18.992.0000000
GMKN;60;20220621;140000;18.928.0000000
GMKN;60;20220621;150000;18.888.0000000
GMKN;60;20220621;160000;18.898.0000000
GMKN;60;20220621;170000;18.908.0000000
GMKN;60;20220621;180000;18.880.0000000
GMKN;60;20220621;190000;18.820.0000000
GMKN;60;20220622;110000;18.750.0000000
GMKN;60;20220622;120000;18.740.0000000
GMKN;60;20220622;130000;18.794.0000000
GMKN;60;20220622;140000;18.852.0000000
GMKN;60;20220622;150000;18.808.0000000
GMKN;60;20220622;160000;18.794.0000000
GMKN;60;20220622;170000;18.760.0000000
GMKN;60;20220622;180000;18.752.0000000
GMKN;60;20220622;190000;18.940.0000000
GMKN;60;20220623;110000;18.956.0000000
GMKN;60;20220623;120000;18.944.0000000
GMKN;60;20220623;130000;18.940.0000000
GMKN;60;20220623;140000;18.900.0000000
GMKN;60;20220623;150000;18.946.0000000
GMKN;60;20220623;160000;18.938.0000000
GMKN;60;20220623;170000;18.944.0000000
GMKN;60;20220623;180000;19.162.0000000
GMKN;60;20220623;190000;19.100.0000000
GMKN;60;20220624;110000;18.824.0000000
GMKN;60;20220624;120000;18.902.0000000
GMKN;60;20220624;130000;18.924.0000000
GMKN;60;20220624;140000;18.930.0000000
GMKN;60;20220624;150000;18.930.0000000
GMKN;60;20220624;160000;18.802.0000000
GMKN;60;20220624;170000;18.826.0000000
GMKN;60;20220624;180000;18.780.0000000
GMKN;60;20220624;190000;18.934.0000000
GMKN;60;20220627;110000;18.748.0000000
GMKN;60;20220627;120000;18.764.0000000
GMKN;60;20220627;130000;18.772.0000000
GMKN;60;20220627;140000;18.772.0000000
GMKN;60;20220627;150000;18.732.0000000
GMKN;60;20220627;160000;18.652.0000000
GMKN;60;20220627;170000;18.558.0000000
GMKN;60;20220627;180000;18.492.0000000
GMKN;60;20220627;190000;18.586.0000000
GMKN;60;20220628;110000;18.300.0000000
GMKN;60;20220628;120000;18.132.0000000
GMKN;60;20220628;130000;18.164.0000000
GMKN;60;20220628;140000;18.260.0000000
GMKN;60;20220628;150000;18.286.0000000
GMKN;60;20220628;160000;18.372.0000000
GMKN;60;20220628;170000;18.304.0000000
GMKN;60;20220628;180000;18.336.0000000
GMKN;60;20220628;190000;18.252.0000000
GMKN;60;20220629;110000;18.054.0000000
GMKN;60;20220629;120000;17.964.0000000
GMKN;60;20220629;130000;17.968.0000000
GMKN;60;20220629;140000;17.946.0000000
GMKN;60;20220629;150000;17.956.0000000
GMKN;60;20220629;160000;17.676.0000000
GMKN;60;20220629;170000;17.688.0000000
GMKN;60;20220629;180000;17.708.0000000
GMKN;60;20220629;190000;17.652.0000000
GMKN;60;20220630;110000;17.464.0000000
GMKN;60;20220630;120000;17.224.0000000
GMKN;60;20220630;130000;17.252.0000000
GMKN;60;20220630;140000;17.514.0000000
GMKN;60;20220630;150000;17.588.0000000
GMKN;60;20220630;160000;17.590.0000000
GMKN;60;20220630;170000;17.440.0000000
GMKN;60;20220630;180000;17.474.0000000
GMKN;60;20220630;190000;17.400.0000000
GMKN;60;20220701;110000;17.200.0000000
GMKN;60;20220701;120000;17.386.0000000
GMKN;60;20220701;130000;17.502.0000000
GMKN;60;20220701;140000;17.520.0000000
GMKN;60;20220701;150000;17.410.0000000
GMKN;60;20220701;160000;17.358.0000000
GMKN;60;20220701;170000;17.424.0000000
GMKN;60;20220701;180000;17.252.0000000
GMKN;60;20220701;190000;17.100.0000000
GMKN;60;20220704;110000;17.096.0000000
GMKN;60;20220704;120000;17.060.0000000
GMKN;60;20220704;130000;17.080.0000000
GMKN;60;20220704;140000;17.066.0000000
GMKN;60;20220704;150000;17.062.0000000
GMKN;60;20220704;160000;17.064.0000000
GMKN;60;20220704;170000;17.026.0000000
GMKN;60;20220704;180000;16.948.0000000
GMKN;60;20220704;190000;17.024.0000000
GMKN;60;20220705;110000;16.650.0000000
GMKN;60;20220705;120000;15.964.0000000
GMKN;60;20220705;130000;16.086.0000000
GMKN;60;20220705;140000;16.130.0000000
GMKN;60;20220705;150000;16.310.0000000
GMKN;60;20220705;160000;16.508.0000000
GMKN;60;20220705;170000;16.460.0000000
GMKN;60;20220705;180000;16.698.0000000
GMKN;60;20220705;190000;16.700.0000000
GMKN;60;20220706;110000;16.800.0000000
GMKN;60;20220706;120000;16.700.0000000
GMKN;60;20220706;130000;16.552.0000000
GMKN;60;20220706;140000;16.532.0000000
GMKN;60;20220706;150000;16.540.0000000
GMKN;60;20220706;160000;16.588.0000000
GMKN;60;20220706;170000;16.516.0000000
GMKN;60;20220706;180000;16.462.0000000
GMKN;60;20220706;190000;16.452.0000000
GMKN;60;20220707;110000;16.398.0000000
GMKN;60;20220707;120000;16.500.0000000
GMKN;60;20220707;130000;16.590.0000000
GMKN;60;20220707;140000;16.550.0000000
GMKN;60;20220707;150000;16.590.0000000
GMKN;60;20220707;160000;16.654.0000000
GMKN;60;20220707;170000;16.526.0000000
GMKN;60;20220707;180000;16.556.0000000
GMKN;60;20220707;190000;16.550.0000000
GMKN;60;20220708;110000;16.640.0000000
GMKN;60;20220708;120000;16.630.0000000
GMKN;60;20220708;130000;16.622.0000000
GMKN;60;20220708;140000;16.598.0000000
GMKN;60;20220708;150000;16.620.0000000
GMKN;60;20220708;160000;16.614.0000000
GMKN;60;20220708;170000;16.628.0000000
GMKN;60;20220708;180000;16.646.0000000
GMKN;60;20220708;190000;16.720.0000000
GMKN;60;20220711;110000;16.700.0000000
GMKN;60;20220711;120000;16.666.0000000
GMKN;60;20220711;130000;16.596.0000000
GMKN;60;20220711;140000;16.558.0000000
GMKN;60;20220711;150000;16.406.0000000
GMKN;60;20220711;160000;16.346.0000000
GMKN;60;20220711;170000;16.376.0000000
GMKN;60;20220711;180000;16.298.0000000
GMKN;60;20220711;190000;16.270.0000000
GMKN;60;20220712;110000;15.984.0000000
GMKN;60;20220712;120000;16.100.0000000
GMKN;60;20220712;130000;16.002.0000000
GMKN;60;20220712;140000;16.002.0000000
GMKN;60;20220712;150000;15.958.0000000
GMKN;60;20220712;160000;15.940.0000000
GMKN;60;20220712;170000;15.962.0000000
