<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
GAZP;60;20220422;150000;210.1300000
GAZP;60;20220422;160000;208.9600000
GAZP;60;20220422;170000;208.1700000
GAZP;60;20220422;180000;208.0900000
GAZP;60;20220422;190000;208.0000000
GAZP;60;20220425;110000;207.6500000
GAZP;60;20220425;120000;202.5600000
GAZP;60;20220425;130000;205.8800000
GAZP;60;20220425;140000;204.8800000
GAZP;60;20220425;150000;206.1700000
GAZP;60;20220425;160000;206.2900000
GAZP;60;20220425;170000;206.1700000
GAZP;60;20220425;180000;206.0900000
GAZP;60;20220425;190000;206.3500000
GAZP;60;20220426;110000;214.9000000
GAZP;60;20220426;120000;214.5000000
GAZP;60;20220426;130000;214.9800000
GAZP;60;20220426;140000;216.9200000
GAZP;60;20220426;150000;219.4900000
GAZP;60;20220426;160000;222.3600000
GAZP;60;20220426;170000;226.3600000
GAZP;60;20220426;180000;229.7000000
GAZP;60;20220426;190000;225.8500000
GAZP;60;20220427;110000;233.6600000
GAZP;60;20220427;120000;230.9300000
GAZP;60;20220427;130000;231.2500000
GAZP;60;20220427;140000;232.2800000
GAZP;60;20220427;150000;232.7500000
GAZP;60;20220427;160000;235.4900000
GAZP;60;20220427;170000;234.4000000
GAZP;60;20220427;180000;235.4000000
GAZP;60;20220427;190000;237.1500000
GAZP;60;20220428;110000;243.4100000
GAZP;60;20220428;120000;242.7000000
GAZP;60;20220428;130000;247.4800000
GAZP;60;20220428;140000;244.0500000
GAZP;60;20220428;150000;240.3000000
GAZP;60;20220428;160000;237.9500000
GAZP;60;20220428;170000;239.7900000
GAZP;60;20220428;180000;240.1000000
GAZP;60;20220428;190000;237.5300000
GAZP;60;20220429;110000;240.4200000
GAZP;60;20220429;120000;244.0200000
GAZP;60;20220429;130000;242.5200000
GAZP;60;20220429;140000;242.8000000
GAZP;60;20220429;150000;243.5000000
GAZP;60;20220429;160000;243.3500000
GAZP;60;20220429;170000;240.2500000
GAZP;60;20220429;180000;240.4200000
GAZP;60;20220429;190000;240.4000000
GAZP;60;20220504;110000;238.9000000
GAZP;60;20220504;120000;233.8000000
GAZP;60;20220504;130000;235.6300000
GAZP;60;20220504;140000;234.6100000
GAZP;60;20220504;150000;233.8600000
GAZP;60;20220504;160000;235.3200000
GAZP;60;20220504;170000;234.5000000
GAZP;60;20220504;180000;234.1800000
GAZP;60;20220504;190000;234.1600000
GAZP;60;20220505;110000;236.7300000
GAZP;60;20220505;120000;236.7000000
GAZP;60;20220505;130000;236.5400000
GAZP;60;20220505;140000;237.9200000
GAZP;60;20220505;150000;238.1500000
GAZP;60;20220505;160000;237.9900000
GAZP;60;20220505;170000;238.2900000
GAZP;60;20220505;180000;238.3800000
GAZP;60;20220505;190000;238.6000000
GAZP;60;20220506;110000;236.7900000
GAZP;60;20220506;120000;236.6100000
GAZP;60;20220506;130000;237.3900000
GAZP;60;20220506;140000;236.9900000
GAZP;60;20220506;150000;237.9700000
GAZP;60;20220506;160000;240.8800000
GAZP;60;20220506;170000;239.6100000
GAZP;60;20220506;180000;240.0400000
GAZP;60;20220506;190000;240.1000000
GAZP;60;20220511;110000;241.2200000
